,Evaluaciones en las tardes o sábados o exámenes,,,,,,,,,,,,,,,,,,,,,
,Evaluaciones en horario de Clase/Ayudantía,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
TIPO HORARIO,DESCRIPCION,,,,,,,,,,,,,,,,,,,,,
CLAS,CLASES,,,,,,,,,,,,,,,,,,,,,
AYUD,AYUDANTIA,,,,,,,,,,,,,,,,,,,,,
LABT,LABORATORIO,,,,,,,,,,,,,,,,,,,,,
EXAM,EXAMEN,,,,,,,,,,,,,,,,,,,,,
PRBA ,"PRUEBA (1, 2, 3...)",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
PERIODO,PLAN DE ESTUDIOS,ESCUELA,NRC,CONECTOR  LIGA,LISTA CRUZADA,MATERIA,CURSO,SECC.,TITULO,CREDITO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO,INICIO,FIN,SALA,TIPO,PROFESOR
202320,PE 2022,IN,435,,,ICC,3204,1,BASES DE DATOS,6,10:30 - 12:20,,,,,,,20/11/2023,20/11/2023,,EXAM,DIAZ/ARZE CARLOS ALBERTO
202320,PE 2022,IN,4642,,,ICC,3204,2,BASES DE DATOS,6,10:30 - 12:20,,,,,,,20/11/2023,20/11/2023,,EXAM,HOWARD/MATTE ANDRES IGNACIO
202320,PE 2022,IN,5966,,,ICC,3204,3,BASES DE DATOS,6,10:30 - 12:20,,,,,,,20/11/2023,20/11/2023,,EXAM,"	GARCIA/ROE MAXIMILIANO RODRIGO	"
202320,PE 2022,IN,435,,,ICC,3204,1,BASES DE DATOS,6,08:30 - 11:20,,,,,,,31/07/2023,15/11/2023,,CLAS,DIAZ/ARZE CARLOS ALBERTO
202320,PE 2022,IN,4642,,,ICC,3204,2,BASES DE DATOS,6,,08:30 - 11:20,,,,,,31/07/2023,15/11/2023,,CLAS,HOWARD/MATTE ANDRES IGNACIO
202320,PE 2022,IN,5966,,,ICC,3204,3,BASES DE DATOS,6,08:30 - 11:20,,,,,,,31/07/2023,15/11/2023,,CLAS,"	GARCIA/ROE MAXIMILIANO RODRIGO	"
202320,PLAN COMUN,IN,4644,,,ING,1400,1,BASES PARA EL ESTUDIO DE ING,1,,,,,,,,31/07/2023,31/10/2023,,OLIN,MIRANDA/COOPMAN ANDREA 
202320,PLAN COMUN,IN,4982,,,ING,1204,1,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,15:30 - 17:20,,,07/08/2023,15/11/2023,,LABT,MUÑOZ/GONZALEZ CARLA ISABEL (LABT)
202320,PLAN COMUN,IN,5134,,,ING,1204,2,BIOLOGIA DE LOS MICROORGANISMO,5,,,12:30 - 14:20,,,,,07/08/2023,15/11/2023,,LABT,MUÑOZ/GONZALEZ CARLA ISABEL (LABT)
202320,PLAN COMUN,IN,5145,,,ING,1204,3,BIOLOGIA DE LOS MICROORGANISMO,5,,,12:30 - 14:20,,,,,07/08/2023,15/11/2023,,LABT,MUÑOZ/GONZALEZ CARLA ISABEL (LABT)
202320,PLAN COMUN,IN,5025,,,ING,1204,4,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,15:30 - 17:20,,,07/08/2023,15/11/2023,,LABT,MUÑOZ/GONZALEZ CARLA ISABEL (LABT)
202320,PLAN COMUN,IN,4982,,,ING,1204,1,BIOLOGIA DE LOS MICROORGANISMO,5,,,,13:30 - 15:20,,,,23/11/2023,23/11/2023,,EXAM,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,4982,,,ING,1204,1,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,01/09/2023,01/09/2023,,PRBA 1,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,4982,,,ING,1204,1,BIOLOGIA DE LOS MICROORGANISMO,5,,,,19:30 - 21:20,,,,05/10/2023,05/10/2023,,PRBA 2,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,4982,,,ING,1204,1,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,10/11/2023,10/11/2023,,PRBA 3,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,5134,,,ING,1204,2,BIOLOGIA DE LOS MICROORGANISMO,5,,,,13:30 - 15:20,,,,23/11/2023,23/11/2023,,EXAM,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,5134,,,ING,1204,2,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,01/09/2023,01/09/2023,,PRBA 1,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,5134,,,ING,1204,2,BIOLOGIA DE LOS MICROORGANISMO,5,,,,19:30 - 21:20,,,,05/10/2023,05/10/2023,,PRBA 2,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,5134,,,ING,1204,2,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,10/11/2023,10/11/2023,,PRBA 3,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,5145,,,ING,1204,3,BIOLOGIA DE LOS MICROORGANISMO,5,,,,13:30 - 15:20,,,,23/11/2023,23/11/2023,,EXAM,MUÑOZ/GONZALEZ CARLA ISABEL
202320,PLAN COMUN,IN,5145,,,ING,1204,3,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,01/09/2023,01/09/2023,,PRBA 1,MUÑOZ/GONZALEZ CARLA ISABEL
202320,PLAN COMUN,IN,5145,,,ING,1204,3,BIOLOGIA DE LOS MICROORGANISMO,5,,,,19:30 - 21:20,,,,05/10/2023,05/10/2023,,PRBA 2,MUÑOZ/GONZALEZ CARLA ISABEL
202320,PLAN COMUN,IN,5145,,,ING,1204,3,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,10/11/2023,10/11/2023,,PRBA 3,MUÑOZ/GONZALEZ CARLA ISABEL
202320,PLAN COMUN,IN,5025,,,ING,1204,4,BIOLOGIA DE LOS MICROORGANISMO,5,,,,13:30 - 15:20,,,,23/11/2023,23/11/2023,,EXAM,YAÑEZ/MENESES LUZ FRANCY
202320,PLAN COMUN,IN,5025,,,ING,1204,4,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,01/09/2023,01/09/2023,,PRBA 1,YAÑEZ/MENESES LUZ FRANCY
202320,PLAN COMUN,IN,5025,,,ING,1204,4,BIOLOGIA DE LOS MICROORGANISMO,5,,,,19:30 - 21:20,,,,05/10/2023,05/10/2023,,PRBA 2,YAÑEZ/MENESES LUZ FRANCY
202320,PLAN COMUN,IN,5025,,,ING,1204,4,BIOLOGIA DE LOS MICROORGANISMO,5,,,,,19:30 - 21:20,,,10/11/2023,10/11/2023,,PRBA 3,YAÑEZ/MENESES LUZ FRANCY
202320,PLAN COMUN,IN,4982,,,ING,1204,1,BIOLOGIA DE LOS MICROORGANISMO,5,,,12:30 - 15:20,,,,,31/07/2023,15/11/2023,,CLAS,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,5134,,,ING,1204,2,BIOLOGIA DE LOS MICROORGANISMO,5,,,08:30 - 11:20,,,,,31/07/2023,15/11/2023,,CLAS,ACEVEDO/ARACENA ALEJANDRO JAVIER
202320,PLAN COMUN,IN,5145,,,ING,1204,3,BIOLOGIA DE LOS MICROORGANISMO,5,,,08:30 - 11:20,,,,,31/07/2023,15/11/2023,,CLAS,MUÑOZ/GONZALEZ CARLA ISABEL
202320,PLAN COMUN,IN,5025,,,ING,1204,4,BIOLOGIA DE LOS MICROORGANISMO,5,,,12:30 - 15:20,,,,,31/07/2023,15/11/2023,,CLAS,YAÑEZ/MENESES LUZ FRANCY
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,19:30 - 21:20,,,,,,,04/09/2023,04/09/2023,,PRBA 1,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,19:30 - 21:20,,,,,,,02/10/2023,02/10/2023,,PRBA 2,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,,,,,,10:30 - 12:20,,21/10/2023,21/10/2023,,PRBA 3,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,19:30 - 21:20,,,,,,,06/11/2023,06/11/2023,,PRBA 4,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,19:30 - 21:20,,,,,,,04/09/2023,04/09/2023,,PRBA 1,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,19:30 - 21:20,,,,,,,02/10/2023,02/10/2023,,PRBA 2,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,,,,,,10:30 - 12:20,,21/10/2023,21/10/2023,,PRBA 3,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,19:30 - 21:20,,,,,,,06/11/2023,06/11/2023,,PRBA 4,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,19:30 - 21:20,,,,,,,04/09/2023,04/09/2023,,PRBA 1,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,19:30 - 21:20,,,,,,,02/10/2023,02/10/2023,,PRBA 2,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,,,,,,10:30 - 12:20,,21/10/2023,21/10/2023,,PRBA 3,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,19:30 - 21:20,,,,,,,06/11/2023,06/11/2023,,PRBA 4,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,19:30 - 21:20,,,,,,,04/09/2023,04/09/2023,,PRBA 1,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,19:30 - 21:20,,,,,,,02/10/2023,02/10/2023,,PRBA 2,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,,,,,,10:30 - 12:20,,21/10/2023,21/10/2023,,PRBA 3,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,19:30 - 21:20,,,,,,,06/11/2023,06/11/2023,,PRBA 4,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,,,,,,,,31/07/2023,15/11/2023,,CLAS,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,,,,,,,,31/07/2023,15/11/2023,,CLAS,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,613,,,ING,1202,1,CALCULO I,6,,13:30 - 15:20,,,,,,07/08/2023,15/11/2023,,AYUD,CARRASCO/LABARCA JOSE MIGUEL
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,10:30 - 12:20,,,,,,,31/07/2023,15/11/2023,,CLAS,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,,,,10:30 - 12:20,,,,31/07/2023,15/11/2023,,CLAS,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,614,,,ING,1202,2,CALCULO I,6,,13:30 - 15:20,,,,,,07/08/2023,15/11/2023,,AYUD,PIRELA/PEREZ CARLOS SANTIAGO
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,10:30 - 12:20,,,,,,,31/07/2023,15/11/2023,,CLAS,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,,,,10:30 - 12:20,,,,31/07/2023,15/11/2023,,CLAS,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,615,,,ING,1202,3,CALCULO I,6,,13:30 - 15:20,,,,,,07/08/2023,15/11/2023,,AYUD,ETEROVIC/RESTAINO MAGDALENA 
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,10:30 - 12:20,,,,,,,31/07/2023,15/11/2023,,CLAS,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,,,,10:30 - 12:20,,,,31/07/2023,15/11/2023,,CLAS,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,616,,,ING,1202,4,CALCULO I,6,,13:30 - 15:20,,,,,,07/08/2023,15/11/2023,,AYUD,SANCHEZ/CANCINO LEONARDO FRANCISCO
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,,,,,19:30 - 21:20,,,01/09/2023,01/09/2023,,PRBA 1,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,,,,19:30 - 21:20,,,,28/09/2023,28/09/2023,,PRBA 2,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,,,,,,10:30 - 12:20,,21/10/2023,21/10/2023,,PRBA 3,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,19:30 - 21:20,,,,,,,13/11/2023,13/11/2023,,PRBA 4,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,,,,,19:30 - 21:20,,,01/09/2023,01/09/2023,,PRBA 1,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,,,,19:30 - 21:20,,,,28/09/2023,28/09/2023,,PRBA 2,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,,,,,,10:30 - 12:20,,21/10/2023,21/10/2023,,PRBA 3,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,19:30 - 21:20,,,,,,,13/11/2023,13/11/2023,,PRBA 4,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,08:30 - 10:20,,,,13:30 - 15:20,,,31/07/2023,15/11/2023,,CLAS,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,,,,,,,,31/07/2023,15/11/2023,,CLAS,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,618,,,ING,2102,1,CALCULO II,6,,,,15:30 - 17:20,,,,07/08/2023,15/11/2023,,AYUD,HERNANDEZ/URIBE ALVARO ANDRES
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,08:30 - 10:20,,,,,,,31/07/2023,15/11/2023,,CLAS,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,,,,,08:30 - 10:20,,,31/07/2023,15/11/2023,,CLAS,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PLAN COMUN,IN,4645,,,ING,2102,2,CALCULO II,6,,,,15:30 - 17:20,,,,07/08/2023,15/11/2023,,AYUD,ZEGARRA/AGRAMONT LUIS GUILLERMO
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,,,10:30 - 12:20,,,,,30/08/2023,30/08/2023,,PRBA 1,GUERRERO/RUZ SICHEM 
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,,,10:30 - 12:20,,,,,27/09/2023,27/09/2023,,PRBA 2,GUERRERO/RUZ SICHEM 
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,,,10:30 - 12:20,,,,,18/10/2023,18/10/2023,,PRBA 3,GUERRERO/RUZ SICHEM 
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,,,10:30 - 12:20,,,,,08/11/2023,08/11/2023,,PRBA 4,GUERRERO/RUZ SICHEM 
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,13:30 - 15:20,,,,,,,27/11/2023,27/11/2023,,EXAM,GUERRERO/RUZ SICHEM 
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,,,10:30 - 12:20,,,,,31/07/2023,15/11/2023,,CLAS,GUERRERO/RUZ SICHEM 
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,,,,,10:30 - 12:20,,,07/08/2023,15/11/2023,,LABT,GUERRERO/RUZ SICHEM 
202320,PE 2022,IN,4647,,,ICA,4110,1,CINETICA Y DISEÑO DE REAC. QUI,6,,15:30 - 17:20,,,,,,07/08/2023,15/11/2023,,AYUD,GUERRERO/RUZ SICHEM 
202320,PE 2020,IN,469,,,ICE,4204,1,COMUNICACIONES DIGITALES,6,,12:30 - 15:20,,,,,,12/09/2023,12/09/2023,,PRBA 1,PAEZ/MEJIAS FELIPE EDUARDO
202320,PE 2020,IN,469,,,ICE,4204,1,COMUNICACIONES DIGITALES,6,,12:30 - 15:20,,,,,,31/10/2023,31/10/2023,,PRBA 2,PAEZ/MEJIAS FELIPE EDUARDO
202320,PE 2020,IN,469,,,ICE,4204,1,COMUNICACIONES DIGITALES,6,13:30 - 15:20,,,,,,,07/08/2023,15/11/2023,,LABT,PAEZ/MEJIAS FELIPE EDUARDO
202320,PE 2020,IN,469,,,ICE,4204,1,COMUNICACIONES DIGITALES,6,,13:30 - 15:20,,,,,,21/11/2023,21/11/2023,,EXAM,PAEZ/MEJIAS FELIPE EDUARDO
202320,PE 2020,IN,469,,,ICE,4204,1,COMUNICACIONES DIGITALES,6,,12:30 - 15:20,,,,,,31/07/2023,15/11/2023,,CLAS,PAEZ/MEJIAS FELIPE EDUARDO
202320,PE 2023,IN,5887,,,ICI,3130,1,CONTABILIDAD Y ESTADOS FINANCIEROS,6,,12:30 - 15:20,,,,,,12/09/2023,12/09/2023,,PRBA 1,OLIVARES/GREZ CLAUDIO ALBERTO
202320,PE 2023,IN,5887,,,ICI,3130,1,CONTABILIDAD Y ESTADOS FINANCIEROS,6,,12:30 - 15:20,,,,,,31/10/2023,31/10/2023,,PRBA 2,OLIVARES/GREZ CLAUDIO ALBERTO
202320,PE 2023,IN,5887,,,ICI,3130,1,CONTABILIDAD Y ESTADOS FINANCIEROS,6,,,15:30 - 17:20,,,,,22/11/2023,22/11/2023,,EXAM,OLIVARES/GREZ CLAUDIO ALBERTO
202320,PE 2023,IN,5887,,,ICI,3130,1,CONTABILIDAD Y ESTADOS FINANCIEROS,6,,12:30 - 15:20,,,,,,31/07/2023,15/11/2023,,CLAS,OLIVARES/GREZ CLAUDIO ALBERTO
202320,PE 2020,IN,5254,,,ICE,4202,1,CONTROL AUTOMATICO,6,,,10:30 - 13:20,,,,,20/09/2023,20/09/2023,,PRBA 1,TORRES/LEPEZ MIGUEL ANDRES
202320,PE 2020,IN,5254,,,ICE,4202,1,CONTROL AUTOMATICO,6,,,10:30 - 13:20,,,,,08/11/2023,08/11/2023,,PRBA 2,TORRES/LEPEZ MIGUEL ANDRES
202320,PE 2020,IN,5254,,,ICE,4202,1,CONTROL AUTOMATICO,6,,,,08:30 - 10:20,,,,07/08/2023,15/11/2023,,LABT,TORRES/LEPEZ MIGUEL ANDRES
202320,PE 2020,IN,5254,,,ICE,4202,1,CONTROL AUTOMATICO,6,,10:30 - 12:20,,,,,,28/11/2023,28/11/2023,,EXAM,TORRES/LEPEZ MIGUEL ANDRES
202320,PE 2020,IN,5254,,,ICE,4202,1,CONTROL AUTOMATICO,6,,,10:30 - 13:20,,,,,31/07/2023,15/11/2023,,CLAS,TORRES/LEPEZ MIGUEL ANDRES
202320,PE 2023,IN,5888,,IN27,ICI,5200,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,30/08/2023,30/08/2023,,PRBA 1,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5888,,IN27,ICI,5200,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,11/10/2023,11/10/2023,,PRBA 2,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5888,,IN27,ICI,5200,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,15/11/2023,15/11/2023,,PRBA 3,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5889,,IN27,ICI,0212,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,30/08/2023,30/08/2023,,PRBA 1,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5889,,IN27,ICI,0212,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,11/10/2023,11/10/2023,,PRBA 2,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5889,,IN27,ICI,0212,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,15/11/2023,15/11/2023,,PRBA 3,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5888,,IN27,ICI,5200,1,DEEP LEARNING,6,,,15:30 - 16:20,,,,,07/08/2023,15/11/2023,,LABT,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5889,,IN27,ICI,0212,1,DEEP LEARNING,6,,,15:30 - 16:20,,,,,07/08/2023,15/11/2023,,LABT,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5888,,IN27,ICI,5200,1,DEEP LEARNING,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5889,,IN27,ICI,0212,1,DEEP LEARNING,6,,,,,13:30 - 15:20,,,24/11/2023,24/11/2023,,EXAM,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5888,,IN27,ICI,5200,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,31/07/2023,15/11/2023,,CLAS,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,5889,,IN27,ICI,0212,1,DEEP LEARNING,6,,,13:30 - 15:20,,,,,31/07/2023,15/11/2023,,CLAS,PEREZ/RETAMALES JUAN EDUARDO
202320,PE 2023,IN,4678,,,ICA,0008,1,DISEÑO AVANZADO DE REACTORES,6,,,12:30 - 15:20,,,,,25/10/2023,25/10/2023,,PRBA 2,CARRENO/LOPEZ FELIPE ANTONIO
202320,PE 2023,IN,4678,,,ICA,0008,1,DISEÑO AVANZADO DE REACTORES,6,,,12:30 - 15:20,,,,,13/09/2023,13/09/2023,,PRBA 1,CARRENO/LOPEZ FELIPE ANTONIO
202320,PE 2023,IN,4678,,,ICA,0008,1,DISEÑO AVANZADO DE REACTORES,6,15:30 - 17:20,,,,,,,27/11/2023,27/11/2023,,EXAM,CARRENO/LOPEZ FELIPE ANTONIO
202320,PE 2023,IN,4678,,,ICA,0008,1,DISEÑO AVANZADO DE REACTORES,6,,,12:30 - 15:20,,,,,31/07/2023,15/11/2023,,CLAS,CARRENO/LOPEZ FELIPE ANTONIO
202320,PE 2023,IN,4678,,,ICA,0008,1,DISEÑO AVANZADO DE REACTORES,6,13:30 - 15:20,,,,,,,07/08/2023,15/11/2023,,AYUD,CARRENO/LOPEZ FELIPE ANTONIO
202320,PE 2016,IN,631,,IN18,IOC,4000,1,DISEÑO SISMORESISTENTE,6,10:30 - 13:20,,,,,,,11/09/2023,11/09/2023,,PRBA 1,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2016,IN,631,,IN18,IOC,4000,1,DISEÑO SISMORESISTENTE,6,10:30 - 13:20,,,,,,,02/10/2023,02/10/2023,,PRBA 2,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2016,IN,631,,IN18,IOC,4000,1,DISEÑO SISMORESISTENTE,6,10:30 - 13:20,,,,,,,30/10/2023,30/10/2023,,PRBA 3,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2016,IN,631,,IN18,IOC,4000,1,DISEÑO SISMORESISTENTE,6,,,,10:30 - 12:20,,,,23/11/2023,23/11/2023,,EXAM,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2016,IN,631,,IN18,IOC,4000,1,DISEÑO SISMORESISTENTE,6,10:30 - 13:20,,,,,,,31/07/2023,15/11/2023,,CLAS,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2016,IN,631,,IN18,IOC,4000,1,DISEÑO SISMORESISTENTE,6,,,13:30 - 15:20,,,,,07/08/2023,15/11/2023,,AYUD,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2022,IN,4652,,IN18,IOC,5204,1,DISEÑO SISMORRESISTENTE,6,10:30 - 13:20,,,,,,,11/09/2023,11/09/2023,,PRBA 1,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2022,IN,4652,,IN18,IOC,5204,1,DISEÑO SISMORRESISTENTE,6,10:30 - 13:20,,,,,,,02/10/2023,02/10/2023,,PRBA 2,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2022,IN,4652,,IN18,IOC,5204,1,DISEÑO SISMORRESISTENTE,6,10:30 - 13:20,,,,,,,30/10/2023,30/10/2023,,PRBA 3,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2022,IN,4652,,IN18,IOC,5204,1,DISEÑO SISMORRESISTENTE,6,,,,10:30 - 12:20,,,,23/11/2023,23/11/2023,,EXAM,PEÑA/LOPEZ CARLOS EDGARDO
202320,PE 2022,IN,4652,,IN18,IOC,5204,1,DISEÑO SISMORRESISTENTE,6,10:30 - 13:20,,,,,,,31/07/2023,15/11/2023,,CLAS,PEÑA/LOPEZ CARLOS EDGARDO
